"Date","Price","Open","High","Low","Vol.","Change %"
"13-02-2013","80.69","80.50","82.38","80.30","5.69M","-0.48%"
"12-02-2013","81.08","82.33","82.69","80.40","7.02M","-1.69%"
"11-02-2013","82.47","83.03","83.48","82.09","5.35M","-0.60%"
"08-02-2013","82.97","83.40","84.45","82.39","5.51M","-0.65%"
"07-02-2013","83.51","84.50","85.40","82.88","5.93M","-1.19%"
"06-02-2013","84.52","84.32","85.59","84.11","5.77M","0.82%"
"05-02-2013","83.83","85.70","85.80","83.53","7.36M","-2.52%"
"04-02-2013","86.00","88.20","88.34","85.58","6.25M","-2.13%"
"01-02-2013","87.87","87.70","88.40","86.75","9.24M","-0.43%"
"31-01-2013","88.25","85.01","89.20","84.51","19.69M","3.86%"
"30-01-2013","84.97","86.90","87.14","84.70","9.16M","-2.12%"
"29-01-2013","86.81","87.30","89.37","86.08","11.57M","-0.30%"
"28-01-2013","87.07","86.78","87.92","85.44","18.21M","0.66%"
"25-01-2013","86.50","83.20","86.90","82.80","8.78M","3.61%"
"24-01-2013","83.49","85.75","85.75","82.77","7.93M","-2.36%"
"23-01-2013","85.51","86.05","93.94","84.50","5.57M","-0.51%"
"22-01-2013","85.95","86.67","87.47","85.62","6.08M","-0.66%"
"21-01-2013","86.52","87.20","87.71","86.10","6.00M","-0.53%"
"18-01-2013","86.98","86.59","87.44","85.42","9.51M","0.98%"
"17-01-2013","86.14","84.14","86.58","83.20","10.77M","2.65%"
"16-01-2013","83.92","85.60","85.98","83.62","9.63M","-2.54%"
"15-01-2013","86.11","84.75","86.56","84.64","9.71M","1.52%"
"14-01-2013","84.82","83.12","85.15","82.50","6.26M","2.05%"
"11-01-2013","83.12","85.22","86.34","82.60","13.70M","-2.11%"
"10-01-2013","84.91","84.80","85.78","84.23","9.65M","0.64%"
"09-01-2013","84.37","84.55","85.46","83.80","10.51M","-0.21%"
"08-01-2013","84.55","85.28","85.28","83.77","10.49M","-1.09%"
"07-01-2013","85.48","83.08","86.64","82.30","21.92M","3.30%"
"04-01-2013","82.75","83.11","83.11","81.92","5.63M","-0.43%"
"03-01-2013","83.11","83.17","83.74","82.51","7.44M","0.46%"
"02-01-2013","82.73","83.77","84.40","82.33","9.91M","-0.46%"
"01-01-2013","83.11","81.80","83.44","81.70","9.51M","2.34%"
"31-12-2012","81.21","81.89","82.15","81.00","6.10M","-0.21%"
"28-12-2012","81.38","81.00","82.25","80.81","7.68M","0.96%"
"27-12-2012","80.61","81.48","82.22","80.36","12.00M","-0.84%"
"26-12-2012","81.29","80.89","82.11","80.46","6.78M","0.49%"
"24-12-2012","80.89","80.50","81.97","80.50","6.42M","0.50%"
